index,id,drive_time,replication,scenario
41910,Truck43200,215,1,3
41911,Truck43201,215,1,3
41912,Truck43202,215,1,3
41913,Truck43203,215,1,3
41914,Truck43204,215,1,3
41915,Truck43205,215,1,3
41916,Truck43206,215,1,3
41917,Truck43207,215,1,3
41918,Truck43208,215,1,3
41919,Truck43209,215,1,3
41920,Truck43210,215,1,3
41921,Truck43211,215,1,3
41922,Truck43212,215,1,3
41923,Truck43213,215,1,3
41924,Truck43214,215,1,3
41925,Truck43215,215,1,3
41926,Truck43216,215,1,3
41927,Truck43217,215,1,3
41928,Truck43218,215,1,3
41929,Truck43219,215,1,3
41930,Truck43220,215,1,3
41931,Truck43221,215,1,3
41932,Truck43222,215,1,3
41933,Truck43223,215,1,3
41934,Truck43224,215,1,3
41935,Truck43225,215,1,3
41936,Truck43226,215,1,3
41937,Truck43227,215,1,3
41938,Truck43228,215,1,3
41939,Truck43229,215,1,3
41940,Truck43230,215,1,3
41941,Truck43231,215,1,3
41942,Truck43232,215,1,3
41943,Truck43233,215,1,3
41944,Truck43234,215,1,3
41945,Truck43235,215,1,3
41946,Truck43236,215,1,3
41947,Truck43237,215,1,3
41948,Truck43238,215,1,3
41949,Truck43239,215,1,3
41950,Truck43240,215,1,3
41951,Truck43241,215,1,3
41952,Truck43242,215,1,3
41953,Truck43243,215,1,3
41954,Truck43244,215,1,3
41955,Truck43245,215,1,3
41956,Truck43246,215,1,3
41957,Truck43247,215,1,3
41958,Truck43248,215,1,3
41959,Truck43249,215,1,3
41960,Truck43250,215,1,3
41961,Truck43251,215,1,3
41962,Truck43252,215,1,3
41963,Truck43253,215,1,3
41964,Truck43254,215,1,3
41965,Truck43255,215,1,3
41966,Truck43256,215,1,3
41967,Truck43257,215,1,3
41968,Truck43258,215,1,3
41969,Truck43259,215,1,3
41970,Truck43260,215,1,3
41971,Truck43261,215,1,3
41972,Truck43262,215,1,3
41973,Truck43263,215,1,3
41974,Truck43264,215,1,3
41975,Truck43265,215,1,3
41976,Truck43266,215,1,3
41977,Truck43267,215,1,3
41978,Truck43268,215,1,3
41979,Truck43269,215,1,3
41980,Truck43270,215,1,3
