road	Z1099
km	0.711
type	Box Culvert
lrpName	LRPSb
name	SHILBORIA PARA 1
length	1.5
condition	A
structureNr	102990
est cost	0
roadName	Teknaf-Shahparirdwip Road
chainage	0.711
width	8
constructionYear	2001
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	20.859833333333334
lon	92.29922222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102990&vRoadID=335&vSurveyYear=2004&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102990&vRoadID=335&vSurveyYear=2004&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102990&vRoadID=335&vSurveyYear=2004&vSubdivID=863
