road	Z2807
km	17.783
type	Slab Culvert
lrpName	LRP018b
name	SHARIUTPUR
length	6.3
condition	A
structureNr	107227
est cost	0
roadName	Madanpur-Dirai-Sullah Road
chainage	17.783
width	3.69
constructionYear	1992
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	24.850555555555555
lon	91.35813888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107227&vRoadID=418&vSurveyYear=2004&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107227&vRoadID=418&vSurveyYear=2004&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107227&vRoadID=418&vSurveyYear=2004&vSubdivID=557
