road	R860
km	70.564
type	Box Culvert
lrpName	LRP066a
name	MADNA-3
length	4.7
condition	A
structureNr	114547
est cost	0
roadName	Mostafapur-Madaripur-Shariatpur (Monohar Bazar)-Ibrahimpur-Harina-Chandpur (Bhatialpur) Road
chainage	70.564
width	9.8
constructionYear	2003
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.146444444444445
lon	90.68872222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114547&vRoadID=171&vSurveyYear=2004&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114547&vRoadID=171&vSurveyYear=2004&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114547&vRoadID=171&vSurveyYear=2004&vSubdivID=802
