road	Z1206
km	14.862
type	Baily with Steel Deck
lrpName	LRP015b
name	Pirkasimpur Bridge
length	24.3
condition	A
structureNr	120750
est cost	0.015
roadName	Companiganj-Nabinagar Road
chainage	14.862
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.7730827 
lon	90.9940274 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120750&vRoadID=448&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120750&vRoadID=448&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120750&vRoadID=448&vSurveyYear=2013&vSubdivID=544
