road	Z5046
km	21.975
type	Box Culvert
lrpName	LRP021e
name	.
length	9.1
condition	A
structureNr	109568
est cost	0
roadName	Ullahpara-Purnimagati-Taras Road
chainage	21.975
width	4.25
constructionYear	1993
spans	2
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.395
lon	89.39861111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109568&vRoadID=578&vSurveyYear=2004&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109568&vRoadID=578&vSurveyYear=2004&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109568&vRoadID=578&vSurveyYear=2004&vSubdivID=314
