road	Z5046
km	25.154
type	Box Culvert
lrpName	LRP025a
name	.
length	10.3
condition	B
structureNr	109601
est cost	0.052
roadName	Ullahpara-Purnimagati-Taras Road
chainage	25.154
width	4.7
constructionYear	1983
spans	2
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.41444444444444
lon	89.3775
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109601&vRoadID=578&vSurveyYear=2004&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109601&vRoadID=578&vSurveyYear=2004&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109601&vRoadID=578&vSurveyYear=2004&vSubdivID=314
