road	Z1216
km	3.15
type	Box Culvert
lrpName	LRP003a
name	.
length	12.86
condition	A
structureNr	117041
est cost	0
roadName	Sultanpur-Chinair-Akhura Road
chainage	3.15
width	4.3
constructionYear	1999
spans	3
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.896277777777776
lon	91.16205555555557
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117041&vRoadID=454&vSurveyYear=2006&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117041&vRoadID=454&vSurveyYear=2006&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117041&vRoadID=454&vSurveyYear=2006&vSubdivID=540
