road	Z7457
km	11.307
type	RCC Girder Bridge
lrpName	LRP012a
name	.
length	16.5
condition	D
structureNr	109117
est cost	50
roadName	Jhenaidah-Harinakunda Road
chainage	11.307
width	4
constructionYear	1984
spans	2
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.601666666666667
lon	89.08777777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109117&vRoadID=740&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109117&vRoadID=740&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109117&vRoadID=740&vSurveyYear=2004&vSubdivID=326
