road	Z7457
km	2.894
type	RCC Girder Bridge
lrpName	LRP003b
name	Nabaganga Bridge
length	54.7
condition	B
structureNr	118900
est cost	0.451
roadName	Jhenaidah-Harinakunda Road
chainage	2.894
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.5637222 
lon	89.1436386 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118900&vRoadID=740&vSurveyYear=2013&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118900&vRoadID=740&vSurveyYear=2013&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118900&vRoadID=740&vSurveyYear=2013&vSubdivID=326
