road	Z5701
km	2.659
type	RCC Girder Bridge
lrpName	LRP003b
name	Shindoi Bridge
length	31.14
condition	C
structureNr	118709
est cost	0.639
roadName	Nilphamari-Jaldhaka Road
chainage	2.659
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.944833 
lon	88.8723882 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118709&vRoadID=682&vSurveyYear=2013&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118709&vRoadID=682&vSurveyYear=2013&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118709&vRoadID=682&vSurveyYear=2013&vSubdivID=300
