road	R360
km	63.479
type	Baily with Steel Deck
lrpName	LRP063a
name	AOWRARGAT BAILEY WITH STEEL DECK
length	38
condition	C
structureNr	104678
est cost	3.05
roadName	Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road
chainage	63.479
width	3.6
constructionYear	1986
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.408305555555554
lon	90.74841666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104678&vRoadID=113&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104678&vRoadID=113&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104678&vRoadID=113&vSurveyYear=2004&vSubdivID=527
