road	R360
km	102.911
type	PC Girder Bridge
lrpName	LRP103b
name	Ganokkhal Bridge
length	43.45
condition	B
structureNr	120041
est cost	0.012
roadName	Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road
chainage	102.911
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.1452497 
lon	90.9079722 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120041&vRoadID=113&vSurveyYear=2013&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120041&vRoadID=113&vSurveyYear=2013&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120041&vRoadID=113&vSurveyYear=2013&vSubdivID=526
