road	R360
km	51.978
type	RCC Girder Bridge
lrpName	LRP052a
name	Tararghat Bridge
length	61.5
condition	A
structureNr	120038
est cost	0
roadName	Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road
chainage	51.978
width	7.95
constructionYear	1974
spans	3
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Nandail
lat	24.532727777777776
lon	90.75153055555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120038&vRoadID=113&vSurveyYear=2013&vSubdivID=528
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120038&vRoadID=113&vSurveyYear=2013&vSubdivID=528
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120038&vRoadID=113&vSurveyYear=2013&vSubdivID=528
