road	Z2801
km	3.465
type	Box Culvert
lrpName	LRP003b
name	LAKKOTURA
length	4.6
condition	A
structureNr	106557
est cost	0
roadName	Sylhet-Salutikar-Companiganj-Bholaganj Road
chainage	3.465
width	12.2
constructionYear	1992
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.920527777777778
lon	91.87330555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106557&vRoadID=376&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106557&vRoadID=376&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106557&vRoadID=376&vSurveyYear=2004&vSubdivID=801
