road	N6
km	79.388
type	Box Culvert
lrpName	LRP079a
name	.
length	6.75
condition	A
structureNr	102103
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	79.388
width	12.03
constructionYear	1990
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.25138888888889
lon	89.09388888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102103&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102103&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102103&vRoadID=46&vSurveyYear=2004&vSubdivID=316
