road	N6
km	137.56
type	Box Culvert
lrpName	LRP136a
name	.
length	9.9
condition	A
structureNr	102363
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	137.56
width	10.92
constructionYear	1992
spans	2
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.36527777777778
lon	88.67444444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102363&vRoadID=46&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102363&vRoadID=46&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102363&vRoadID=46&vSurveyYear=2004&vSubdivID=304
