road	N6
km	126.654
type	Box Culvert
lrpName	LRP125c
name	.
length	3.42
condition	A
structureNr	102344
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	126.654
width	14.25
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.38138888888889
lon	88.77
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102344&vRoadID=46&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102344&vRoadID=46&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102344&vRoadID=46&vSurveyYear=2004&vSubdivID=304
