road	N6
km	64.497
type	Box Culvert
lrpName	LRP064b
name	.
length	2.87
condition	A
structureNr	102070
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	64.497
width	15.15
constructionYear	1989
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.136944444444445
lon	89.13194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102070&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102070&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102070&vRoadID=46&vSurveyYear=2004&vSubdivID=310
