road	N6
km	72.947
type	Box Culvert
lrpName	LRP072b
name	.
length	3.4
condition	A
structureNr	102084
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	72.947
width	13.75
constructionYear	1986
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.21
lon	89.13222222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102084&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102084&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102084&vRoadID=46&vSurveyYear=2004&vSubdivID=316
