road	N6
km	9.727
type	Box Culvert
lrpName	LRP009a
name	.
length	3.82
condition	A
structureNr	100062
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	9.727
width	14
constructionYear	1989
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	23.958333333333332
lon	89.51638888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100062&vRoadID=46&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100062&vRoadID=46&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100062&vRoadID=46&vSurveyYear=2004&vSubdivID=309
