road	N6
km	54.403
type	Box Culvert
lrpName	LRP054a
name	.
length	6.25
condition	A
structureNr	101984
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	54.403
width	13.9
constructionYear	1988
spans	3
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.080833333333334
lon	89.18027777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101984&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101984&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101984&vRoadID=46&vSurveyYear=2004&vSubdivID=310
