road	N6
km	43.802
type	PC Girder Bridge
lrpName	LRP043a
name	Shingra Bridge
length	65.67
condition	A
structureNr	101954
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	43.802
width	12.1
constructionYear	1994
spans	3
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.023888888888887
lon	89.24805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101954&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101954&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101954&vRoadID=46&vSurveyYear=2004&vSubdivID=310
