road	N6
km	40.475
type	Box Culvert
lrpName	LRP040a
name	.
length	4.06
condition	A
structureNr	101951
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	40.475
width	16.26
constructionYear	1985
spans	2
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	24.010277777777777
lon	89.26972222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101951&vRoadID=46&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101951&vRoadID=46&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101951&vRoadID=46&vSurveyYear=2004&vSubdivID=309
