road	N6
km	142.79
type	Slab Culvert
lrpName	LRP141c
name	.
length	2
condition	A
structureNr	117875
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	142.79
width	9.5
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.360277777777778
lon	88.62424999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117875&vRoadID=46&vSurveyYear=2006&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117875&vRoadID=46&vSurveyYear=2006&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117875&vRoadID=46&vSurveyYear=2006&vSubdivID=304
