road	N6
km	65.763
type	Box Culvert
lrpName	LRP065b
name	.
length	2.3
condition	A
structureNr	102073
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	65.763
width	16.4
constructionYear	1990
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.148611111111112
lon	89.13472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102073&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102073&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102073&vRoadID=46&vSurveyYear=2004&vSubdivID=310
