road	Z2036
km	0.666
type	Slab Culvert
lrpName	LRPSb
name	Slab Culvert
length	3
condition	A
structureNr	114629
est cost	0
roadName	Shibpur-Bannerbazar-Palas (Taltali) Road
chainage	0.666
width	6.5
constructionYear	1995
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.036361111111113
lon	90.72869444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114629&vRoadID=215&vSurveyYear=2004&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114629&vRoadID=215&vSurveyYear=2004&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114629&vRoadID=215&vSurveyYear=2004&vSubdivID=523
