road	Z7451
km	1.08
type	RCC Girder Bridge
lrpName	LRP001b
name	Mirpur 9th Bridge
length	53.28
condition	A
structureNr	108560
est cost	0
roadName	8th km of Kushtia-Meherpur Highway to Miupur Thana Connecting Road
chainage	1.08
width	5.03
constructionYear	1994
spans	5
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.937805555555556
lon	88.99766666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108560&vRoadID=750&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108560&vRoadID=750&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108560&vRoadID=750&vSurveyYear=2004&vSubdivID=327
