road	Z3711
km	16.861
type	RCC Girder Bridge
lrpName	LRP017d
name	DARSHAPAR BRIDGE
length	61
condition	B
structureNr	106205
est cost	0.42
roadName	Phulpur-Haluaghat-Tinkuni More Road
chainage	16.861
width	8.8
constructionYear	1993
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	25.09436111111111
lon	90.33822222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106205&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106205&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106205&vRoadID=246&vSurveyYear=2004&vSubdivID=531
