road	Z3711
km	9.047
type	PC Girder Bridge
lrpName	LRP009b
name	Naglabazar bridge
length	41.85
condition	B
structureNr	118962
est cost	0.244
roadName	Phulpur-Haluaghat-Tinkuni More Road
chainage	9.047
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	25.026801370757738
lon	90.34745460416222
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118962&vRoadID=246&vSurveyYear=2013&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118962&vRoadID=246&vSurveyYear=2013&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118962&vRoadID=246&vSurveyYear=2013&vSubdivID=531
