road	Z3711
km	21.357
type	Slab Culvert
lrpName	LRP022c
name	MONIKURA SLAB CULVERT
length	0.9
condition	A
structureNr	106193
est cost	0
roadName	Phulpur-Haluaghat-Tinkuni More Road
chainage	21.357
width	7.4
constructionYear	1990
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	25.133888888888887
lon	90.34019444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106193&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106193&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106193&vRoadID=246&vSurveyYear=2004&vSubdivID=531
