road	Z3711
km	3.85
type	RCC Girder Bridge
lrpName	LRP004a
name	KHAJOR TALA BRIDGE
length	38.4
condition	B
structureNr	106129
est cost	0.93
roadName	Phulpur-Haluaghat-Tinkuni More Road
chainage	3.85
width	7.7
constructionYear	1990
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	24.986333333333334
lon	90.36425
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106129&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106129&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106129&vRoadID=246&vSurveyYear=2004&vSubdivID=531
