road	Z1126
km	18.15
type	Slab Culvert
lrpName	LRP018b
name	.
length	2
condition	A
structureNr	117838
est cost	0
roadName	Yangcha-Manikpur-Shantirbazar Road
chainage	18.15
width	6.2
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar-1
lat	21.801111111111112
lon	92.05602777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117838&vRoadID=346&vSurveyYear=2006&vSubdivID=282
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117838&vRoadID=346&vSurveyYear=2006&vSubdivID=282
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117838&vRoadID=346&vSurveyYear=2006&vSubdivID=282
