road	Z1411
km	2.373
type	Box Culvert
lrpName	LRP002a
name	PARUL CULVERT
length	3
condition	A
structureNr	106044
est cost	0
roadName	Khajuria-Pailgachha-Barura Road
chainage	2.373
width	7.4
constructionYear	1996
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.279527777777776
lon	91.00236111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106044&vRoadID=473&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106044&vRoadID=473&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106044&vRoadID=473&vSurveyYear=2004&vSubdivID=543
