road	Z2039
km	3.315
type	Box Culvert
lrpName	LRP002e
name	BOX CULVERT
length	5
condition	A
structureNr	114677
est cost	0
roadName	Palas-Gorashal Road
chainage	3.315
width	5.2
constructionYear	1997
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.976805555555554
lon	90.65822222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114677&vRoadID=208&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114677&vRoadID=208&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114677&vRoadID=208&vSurveyYear=2004&vSubdivID=522
