road	Z1001
km	7.797
type	Baily with Steel Deck
lrpName	LRP007d
name	Mushkum Bridge
length	83.28
condition	B
structureNr	121724
est cost	0.564
roadName	Ramu-Naikhongchhari Road
chainage	7.797
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.4335552 
lon	92.1524167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121724&vRoadID=355&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121724&vRoadID=355&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121724&vRoadID=355&vSurveyYear=2013&vSubdivID=285
