road	Z1001
km	9.475
type	Box Culvert
lrpName	LRP009b
name	ADOR BOX CULVERT
length	3.5
condition	A
structureNr	106342
est cost	0
roadName	Ramu-Naikhongchhari Road
chainage	9.475
width	6
constructionYear	1986
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.430666666666667
lon	92.16475000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106342&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106342&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106342&vRoadID=355&vSurveyYear=2004&vSubdivID=285
