road	Z1001
km	2.101
type	Slab Culvert
lrpName	LRP002a
name	LOTUKIA SLAB CULVERT
length	1.5
condition	A
structureNr	106365
est cost	0
roadName	Ramu-Naikhongchhari Road
chainage	2.101
width	7.2
constructionYear	1982
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.44172222222222
lon	92.11227777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106365&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106365&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106365&vRoadID=355&vSurveyYear=2004&vSubdivID=285
