road	Z1001
km	2.727
type	Slab Culvert
lrpName	LRP002e
name	JADIPARA SLAB CULVERT
length	0.8
condition	A
structureNr	106373
est cost	0
roadName	Ramu-Naikhongchhari Road
chainage	2.727
width	7.2
constructionYear	1979
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.439194444444446
lon	92.11683333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106373&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106373&vRoadID=355&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106373&vRoadID=355&vSurveyYear=2004&vSubdivID=285
