road	Z1124
km	0.285
type	Truss With Timber Deck
lrpName	LRPSa
name	Aziz Nagar Dokhin Para Bridge
length	21.4
condition	D
structureNr	121679
est cost	242
roadName	Harbang-Villagerpara-Toitong Road
chainage	0.285
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Chakoria
lat	21.8464719 
lon	92.0595556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121679&vRoadID=1285&vSurveyYear=2013&vSubdivID=284
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121679&vRoadID=1285&vSurveyYear=2013&vSubdivID=284
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121679&vRoadID=1285&vSurveyYear=2013&vSubdivID=284
