road	Z7461
km	0.732
type	Slab Culvert
lrpName	LRP001a
name	.
length	2.16
condition	A
structureNr	108690
est cost	0
roadName	Mirpur-Shehala-Pragpur BDR Camp Road
chainage	0.732
width	4.75
constructionYear	1993
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.943333333333335
lon	88.9925
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108690&vRoadID=755&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108690&vRoadID=755&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108690&vRoadID=755&vSurveyYear=2004&vSubdivID=327
