road	Z7461
km	13.051
type	Slab Culvert
lrpName	LRP015a
name	.
length	2.24
condition	C
structureNr	109067
est cost	1
roadName	Mirpur-Shehala-Pragpur BDR Camp Road
chainage	13.051
width	4.45
constructionYear	1980
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.950027777777777
lon	88.8883888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109067&vRoadID=755&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109067&vRoadID=755&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109067&vRoadID=755&vSurveyYear=2004&vSubdivID=327
