road	Z1070
km	0.012
type	RCC Girder Bridge
lrpName	LRPSa
name	MONSIRTEK
length	9.7
condition	A
structureNr	111627
est cost	0
roadName	Patiya (Moneswartek)-Anowara (Kasturighat) Road
chainage	0.012
width	3.4
constructionYear	1978
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.319444444444443
lon	91.91955555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111627&vRoadID=320&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111627&vRoadID=320&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111627&vRoadID=320&vSurveyYear=2004&vSubdivID=281
