road	Z7045
km	9.7
type	Slab Culvert
lrpName	LRP009c
name	.
length	1.1
condition	A
structureNr	110960
est cost	0
roadName	Terakhada-Mollahat Road
chainage	9.7
width	13
constructionYear	1992
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.96944444444444
lon	89.74055555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110960&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110960&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110960&vRoadID=694&vSurveyYear=2004&vSubdivID=318
