road	Z7045
km	9.563
type	Slab Culvert
lrpName	LRP009b
name	.
length	1.1
condition	A
structureNr	110958
est cost	0
roadName	Terakhada-Mollahat Road
chainage	9.563
width	12.9
constructionYear	1998
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.96861111111111
lon	89.74138888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110958&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110958&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110958&vRoadID=694&vSurveyYear=2004&vSubdivID=318
