road	Z7045
km	16.929
type	RCC Girder Bridge
lrpName	LRP016b
name	
length	12.7
condition	C
structureNr	120586
est cost	0.188
roadName	Terakhada-Mollahat Road
chainage	16.929
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	25.461825979666656
lon	89.78823838133333
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120586&vRoadID=694&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120586&vRoadID=694&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120586&vRoadID=694&vSurveyYear=2013&vSubdivID=320
