road	Z7045
km	10.368
type	Slab Culvert
lrpName	LRP009e
name	.
length	7.3
condition	B
structureNr	110968
est cost	0.05
roadName	Terakhada-Mollahat Road
chainage	10.368
width	3.7
constructionYear	1998
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.973333333333333
lon	89.73583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110968&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110968&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110968&vRoadID=694&vSurveyYear=2004&vSubdivID=318
