road	Z5703
km	0.127
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	20.05
condition	A
structureNr	113016
est cost	0
roadName	Jaldhaka-Dimla-Tunirhat Road
chainage	0.127
width	8.7
constructionYear	1998
spans	2
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	26.014388888888888
lon	89.01347222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113016&vRoadID=684&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113016&vRoadID=684&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113016&vRoadID=684&vSurveyYear=2004&vSubdivID=300
