road	Z1048
km	20.29
type	Box Culvert
lrpName	LRP021d
name	.
length	2.92
condition	A
structureNr	117009
est cost	0
roadName	Laksham (Daulatganj)-Nagalkoat-Kodalia-Chewara Bazar Road
chainage	20.29
width	6
constructionYear	1999
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.123194444444444
lon	91.23930555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117009&vRoadID=455&vSurveyYear=2006&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117009&vRoadID=455&vSurveyYear=2006&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117009&vRoadID=455&vSurveyYear=2006&vSubdivID=543
