road	Z5803
km	2.82
type	Box Culvert
lrpName	LRP002c
name	.
length	12.6
condition	A
structureNr	115679
est cost	0
roadName	Dinajpur-Birol Road
chainage	2.82
width	7.2
constructionYear	1999
spans	2
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.63436111111111
lon	88.58708333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115679&vRoadID=662&vSurveyYear=2006&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115679&vRoadID=662&vSurveyYear=2006&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115679&vRoadID=662&vSurveyYear=2006&vSubdivID=297
