road	Z7411
km	0.09
type	Slab Culvert
lrpName	LRPSb
name	.
length	2.3
condition	D
structureNr	108107
est cost	7.5
roadName	Bheramara-Daulatpur Road
chainage	0.09
width	4.3
constructionYear	1976
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	24.020194444444442
lon	89.01480555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108107&vRoadID=748&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108107&vRoadID=748&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108107&vRoadID=748&vSurveyYear=2004&vSubdivID=327
