road	Z1608
km	13.411
type	Baily with Steel Deck
lrpName	LRP013a
name	SHANTIPUR
length	49
condition	C
structureNr	106917
est cost	0.8
roadName	Matiranga-Tannakapara Road
chainage	13.411
width	3.6
constructionYear	1996
spans	1
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Khagrachari-1
lat	22.111555555555558
lon	91.83477777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106917&vRoadID=362&vSurveyYear=2004&vSubdivID=564
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106917&vRoadID=362&vSurveyYear=2004&vSubdivID=564
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106917&vRoadID=362&vSurveyYear=2004&vSubdivID=564
