road	Z1608
km	37.933
type	Baily with Steel Deck
lrpName	LRP038a
name	TAIRDONG BAILY BRIDGE
length	15.2
condition	C
structureNr	106952
est cost	1.12
roadName	Matiranga-Tannakapara Road
chainage	37.933
width	3.6
constructionYear	1988
spans	1
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Khagrachari-1
lat	23.283166666666666
lon	91.79041666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106952&vRoadID=362&vSurveyYear=2004&vSubdivID=564
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106952&vRoadID=362&vSurveyYear=2004&vSubdivID=564
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106952&vRoadID=362&vSurveyYear=2004&vSubdivID=564
