road	Z7012
km	18.288
type	Box Culvert
lrpName	LRP019b
name	.
length	2.07
condition	A
structureNr	108826
est cost	0
roadName	Magura-Mohammadpur Road
chainage	18.288
width	6.1
constructionYear	1990
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.42777777777778
lon	89.55666666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108826&vRoadID=735&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108826&vRoadID=735&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108826&vRoadID=735&vSurveyYear=2004&vSubdivID=330
