road	Z8205
km	7.05
type	RCC Girder Bridge
lrpName	LRP007a
name	Uttar shimulia Bridge-1
length	8.9
condition	A
structureNr	121496
est cost	0
roadName	Padma By-Pass (Alternative Road of ZKDS Road)
chainage	7.05
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.5776938 
lon	90.1694438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121496&vRoadID=231&vSurveyYear=2013&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121496&vRoadID=231&vSurveyYear=2013&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121496&vRoadID=231&vSurveyYear=2013&vSubdivID=519
