road	R160
km	73.699
type	RCC Girder Bridge
lrpName	LRP074a
name	MATIRANGGA RCC GIDER BRIDGE
length	8.1
condition	B
structureNr	109426
est cost	0.42
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	73.699
width	9.5
constructionYear	1994
spans	1
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Khagrachari-1
lat	23.057944444444445
lon	91.89666666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109426&vRoadID=81&vSurveyYear=2004&vSubdivID=564
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109426&vRoadID=81&vSurveyYear=2004&vSubdivID=564
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109426&vRoadID=81&vSurveyYear=2004&vSubdivID=564
