road	R160
km	14.816
type	Truss with RCC Slab
lrpName	LRP015a
name	Halda Bridge
length	100.84
condition	A
structureNr	121137
est cost	0.225
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	14.816
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.6233327 
lon	91.7941108 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121137&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121137&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121137&vRoadID=81&vSurveyYear=2013&vSubdivID=270
