road	R160
km	4.146
type	Box Culvert
lrpName	LRP004a
name	SAIZZA BAZAR BOX CULVERT
length	24.6
condition	A
structureNr	104728
est cost	0
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	4.146
width	7
constructionYear	1965
spans	4
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.53375
lon	91.80172222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104728&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104728&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104728&vRoadID=81&vSurveyYear=2004&vSubdivID=270
