road	R160
km	23.954
type	Baily with Steel Deck
lrpName	LRP024b
name	Jondanipur Bridge
length	15.23
condition	C
structureNr	121144
est cost	0.06
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	23.954
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.6944719 
lon	91.7906663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121144&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121144&vRoadID=81&vSurveyYear=2013&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121144&vRoadID=81&vSurveyYear=2013&vSubdivID=270
