road	R160
km	3.407
type	Box Culvert
lrpName	LRP003b
name	BOAT SCHOOL BOX CULVERT
length	12.7
condition	A
structureNr	104725
est cost	0
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	3.407
width	7.1
constructionYear	1968
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.527444444444445
lon	91.80422222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104725&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104725&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104725&vRoadID=81&vSurveyYear=2004&vSubdivID=270
