road	R160
km	9.456
type	Box Culvert
lrpName	LRP009a
name	ANAYET PUR BOX CULVERT
length	13.3
condition	A
structureNr	104760
est cost	0
roadName	Hathazari-Fatikchhari-Manikchhari-Matiranga-Khagrachhari Road
chainage	9.456
width	7
constructionYear	1965
spans	4
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.580777777777776
lon	91.79463888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104760&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104760&vRoadID=81&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104760&vRoadID=81&vSurveyYear=2004&vSubdivID=270
