road	Z7102
km	34.933
type	Slab Culvert
lrpName	LRP036a
name	.
length	1.6
condition	A
structureNr	111398
est cost	0
roadName	Rajbari-Baliakandi-Jamalpur-Madhukhali Road
chainage	34.933
width	12.62
constructionYear	1996
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-1
lat	23.55666666666667
lon	89.62722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111398&vRoadID=432&vSurveyYear=2004&vSubdivID=340
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111398&vRoadID=432&vSurveyYear=2004&vSubdivID=340
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111398&vRoadID=432&vSurveyYear=2004&vSubdivID=340
