road	Z7102
km	5.405
type	RCC Girder Bridge
lrpName	LRP006b
name	.
length	3.76
condition	C
structureNr	111355
est cost	13
roadName	Rajbari-Baliakandi-Jamalpur-Madhukhali Road
chainage	5.405
width	3.65
constructionYear	1978
spans	1
zone	Gopalganj
circle	Faridpur
division	Rajbari
sub-division	Rajbari
lat	23.70638888888889
lon	89.62083333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111355&vRoadID=432&vSurveyYear=2004&vSubdivID=588
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111355&vRoadID=432&vSurveyYear=2004&vSubdivID=588
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111355&vRoadID=432&vSurveyYear=2004&vSubdivID=588
