road	R314
km	7.92
type	Box Culvert
lrpName	LRP007b
name	SHEKH BARI CULVERT
length	6.2
condition	A
structureNr	101626
est cost	0
roadName	Gafargaon-Bormi-Mawna Road
chainage	7.92
width	4.3
constructionYear	1998
spans	2
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Bhaluka
lat	24.23477777777778
lon	90.48544444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101626&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101626&vRoadID=111&vSurveyYear=2004&vSubdivID=529
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101626&vRoadID=111&vSurveyYear=2004&vSubdivID=529
